noh_crop,i_crop_a,un_crop_a,tca,state_code,district_code,district,social_group_code,class_category_code,size_class_code,crop_code
0,0,0,0,28,534,KARIMNAGAR,3,4,43,728
0,0,0,0,28,534,KARIMNAGAR,3,5,51,728
0,0,0,0,28,534,KARIMNAGAR,1,5,51,728
73,6,8,14,28,535,MEDAK,1,1,11,728
0,0,0,0,28,534,KARIMNAGAR,1,4,42,728
0,0,0,0,28,534,KARIMNAGAR,1,2,21,728
11,8,0,8,28,535,MEDAK,3,4,41,728
0,0,0,0,28,534,KARIMNAGAR,3,4,42,728
0,0,0,0,28,535,MEDAK,3,5,52,728
0,0,0,0,28,534,KARIMNAGAR,3,1,11,728
48,0,55,56,28,535,MEDAK,2,2,21,728
58,0,35,35,28,533,NIZAMABAD,3,3,32,728
16,0,7,7,28,533,NIZAMABAD,1,3,31,728
7,0,4,4,28,533,NIZAMABAD,1,4,41,728
25,0,23,23,28,533,NIZAMABAD,3,4,42,728
0,0,0,0,28,533,NIZAMABAD,1,5,51,728
0,0,0,0,28,533,NIZAMABAD,1,4,43,728
3,0,1,1,28,533,NIZAMABAD,1,3,32,728
3,0,6,6,28,533,NIZAMABAD,3,5,51,728
51,0,12,12,28,533,NIZAMABAD,3,1,11,728
43,0,20,20,28,533,NIZAMABAD,1,2,21,728
204,0,106,106,28,533,NIZAMABAD,3,2,21,728
7,0,1,1,28,533,NIZAMABAD,1,1,11,728
5,0,4,4,28,533,NIZAMABAD,3,4,43,728
12,0,3,3,28,533,NIZAMABAD,1,1,12,728
0,0,0,0,28,533,NIZAMABAD,1,5,52,728
34,0,28,28,28,533,NIZAMABAD,3,4,41,728
0,0,0,0,28,533,NIZAMABAD,1,4,42,728
0,0,0,0,28,533,NIZAMABAD,3,5,52,728
86,0,49,49,28,533,NIZAMABAD,3,3,31,728
94,0,27,27,28,533,NIZAMABAD,3,1,12,728
0,0,0,0,28,539,NALGONDA,3,1,11,728
0,0,0,0,28,539,NALGONDA,3,4,42,728
0,0,0,0,28,539,NALGONDA,3,5,52,728
0,0,0,0,28,539,NALGONDA,3,4,41,728
0,0,0,0,28,539,NALGONDA,3,1,12,728
0,0,0,0,28,539,NALGONDA,3,4,43,728
6,0,8,8,28,539,NALGONDA,3,3,31,728
0,0,0,0,28,539,NALGONDA,3,5,51,728
0,0,0,0,28,539,NALGONDA,3,3,32,728
0,0,0,0,28,539,NALGONDA,3,2,21,728
0,0,0,0,28,540,WARANGAL,2,4,42,728
0,0,0,0,28,540,WARANGAL,2,2,21,728
0,0,0,0,28,540,WARANGAL,2,3,31,728
2,0,0,0,28,540,WARANGAL,2,1,12,728
0,0,0,0,28,540,WARANGAL,2,4,43,728
0,0,0,0,28,540,WARANGAL,2,5,52,728
0,0,0,0,28,540,WARANGAL,2,5,51,728
0,0,0,0,28,540,WARANGAL,2,4,41,728
0,0,0,0,28,540,WARANGAL,2,3,32,728
0,0,0,0,28,540,WARANGAL,2,1,11,728
0,0,0,0,28,537,RANGAREDDY,4,3,31,728
0,0,0,0,28,537,RANGAREDDY,2,5,52,728
0,0,0,0,28,537,RANGAREDDY,2,3,32,728
0,0,0,0,28,537,RANGAREDDY,2,4,43,728
0,0,0,0,28,537,RANGAREDDY,1,4,43,728
3,4,0,4,28,537,RANGAREDDY,2,2,21,728
0,0,0,0,28,537,RANGAREDDY,2,1,12,728
0,0,0,0,28,537,RANGAREDDY,4,4,42,728
12,6,15,21,28,537,RANGAREDDY,3,4,42,728
0,0,0,0,28,537,RANGAREDDY,1,5,52,728
20,2,2,4,28,537,RANGAREDDY,1,1,11,728
111,22,14,36,28,537,RANGAREDDY,3,1,12,728
0,0,0,0,28,537,RANGAREDDY,2,4,41,728
10,5,0,5,28,537,RANGAREDDY,3,4,41,728
49,15,21,37,28,537,RANGAREDDY,3,3,32,728
26,3,0,3,28,537,RANGAREDDY,1,3,31,728
0,0,0,0,28,537,RANGAREDDY,2,3,31,728
0,0,0,0,28,537,RANGAREDDY,1,5,51,728
0,0,0,0,28,537,RANGAREDDY,4,5,52,728
2,1,0,1,28,537,RANGAREDDY,3,4,43,728
0,0,0,0,28,537,RANGAREDDY,4,2,21,728
1,5,0,5,28,537,RANGAREDDY,4,5,51,728
76,24,11,35,28,537,RANGAREDDY,3,3,31,728
65,13,7,19,28,537,RANGAREDDY,3,1,11,728
0,0,0,0,28,537,RANGAREDDY,4,1,12,728
0,0,0,0,28,537,RANGAREDDY,2,1,11,728
0,0,0,0,28,537,RANGAREDDY,4,1,11,728
0,0,0,0,28,537,RANGAREDDY,2,4,42,728
0,0,0,0,28,537,RANGAREDDY,4,4,41,728
0,0,0,0,28,537,RANGAREDDY,1,4,42,728
0,0,0,0,28,537,RANGAREDDY,1,4,41,728
3,1,0,1,28,537,RANGAREDDY,3,5,51,728
8,4,0,4,28,537,RANGAREDDY,3,5,52,728
21,3,2,5,28,537,RANGAREDDY,1,1,12,728
0,0,0,0,28,537,RANGAREDDY,4,3,32,728
0,0,0,0,28,537,RANGAREDDY,4,4,43,728
0,0,0,0,28,537,RANGAREDDY,1,3,32,728
0,0,0,0,28,537,RANGAREDDY,2,5,51,728
9,0,5,5,28,537,RANGAREDDY,1,2,21,728
165,27,32,58,28,537,RANGAREDDY,3,2,21,728
0,0,0,0,28,538,MAHABUBNAGAR,1,4,43,728
0,0,0,0,28,538,MAHABUBNAGAR,3,2,21,728
0,0,0,0,28,538,MAHABUBNAGAR,3,4,42,728
0,0,0,0,28,538,MAHABUBNAGAR,1,4,41,728
5,4,0,4,28,538,MAHABUBNAGAR,3,4,41,728
4,0,0,0,28,538,MAHABUBNAGAR,1,2,21,728
0,0,0,0,28,538,MAHABUBNAGAR,1,3,32,728
0,0,0,0,28,538,MAHABUBNAGAR,3,3,31,728
0,0,0,0,28,538,MAHABUBNAGAR,1,5,52,728
0,0,0,0,28,538,MAHABUBNAGAR,3,1,12,728
0,0,0,0,28,538,MAHABUBNAGAR,1,5,51,728
0,0,0,0,28,538,MAHABUBNAGAR,1,1,12,728
5,4,0,4,28,538,MAHABUBNAGAR,3,3,32,728
0,0,0,0,28,538,MAHABUBNAGAR,3,5,51,728
14,0,0,1,28,538,MAHABUBNAGAR,3,1,11,728
0,0,0,0,28,538,MAHABUBNAGAR,1,4,42,728
0,0,0,0,28,538,MAHABUBNAGAR,3,5,52,728
0,0,0,0,28,538,MAHABUBNAGAR,3,4,43,728
0,0,0,0,28,538,MAHABUBNAGAR,1,1,11,728
0,0,0,0,28,538,MAHABUBNAGAR,1,3,31,728
0,0,0,0,28,541,KHAMMAM,3,4,41,207
0,0,0,0,28,541,KHAMMAM,3,1,11,207
10,0,5,5,28,541,KHAMMAM,3,1,12,207
0,0,0,0,28,541,KHAMMAM,3,3,32,207
0,0,0,0,28,541,KHAMMAM,3,4,42,207
0,0,0,0,28,541,KHAMMAM,3,3,31,207
10,0,10,10,28,541,KHAMMAM,3,2,21,207
0,0,0,0,28,541,KHAMMAM,3,5,52,207
0,0,0,0,28,541,KHAMMAM,3,5,51,207
0,0,0,0,28,541,KHAMMAM,3,4,43,207
0,0,0,0,28,538,MAHABUBNAGAR,3,4,43,207
6,0,1,1,28,538,MAHABUBNAGAR,3,3,31,207
0,0,0,0,28,538,MAHABUBNAGAR,3,5,52,207
0,0,0,0,28,538,MAHABUBNAGAR,3,5,51,207
9,0,7,7,28,538,MAHABUBNAGAR,3,4,41,207
0,0,0,0,28,538,MAHABUBNAGAR,3,1,12,207
0,0,0,0,28,538,MAHABUBNAGAR,3,3,32,207
0,0,0,0,28,538,MAHABUBNAGAR,3,2,21,207
0,0,0,0,28,538,MAHABUBNAGAR,3,1,11,207
6,0,17,17,28,538,MAHABUBNAGAR,3,4,42,207
0,0,0,0,28,537,RANGAREDDY,3,3,31,207
0,0,0,0,28,537,RANGAREDDY,1,3,31,207
0,0,0,0,28,537,RANGAREDDY,3,1,11,207
0,0,0,0,28,537,RANGAREDDY,3,1,12,207
0,0,0,0,28,537,RANGAREDDY,1,4,41,207
4,0,4,4,28,537,RANGAREDDY,3,2,21,207
0,0,0,0,28,537,RANGAREDDY,3,3,32,207
4,0,2,2,28,537,RANGAREDDY,1,2,21,207
0,0,0,0,28,537,RANGAREDDY,1,3,32,207
0,0,0,0,28,537,RANGAREDDY,3,4,41,207
0,0,0,0,28,537,RANGAREDDY,1,5,51,207
0,0,0,0,28,537,RANGAREDDY,1,5,52,207
0,0,0,0,28,537,RANGAREDDY,3,5,51,207
0,0,0,0,28,537,RANGAREDDY,1,4,43,207
0,0,0,0,28,537,RANGAREDDY,3,4,43,207
0,0,0,0,28,537,RANGAREDDY,3,5,52,207
0,0,0,0,28,537,RANGAREDDY,1,4,42,207
0,0,0,0,28,537,RANGAREDDY,1,1,11,207
0,0,0,0,28,537,RANGAREDDY,3,4,42,207
0,0,0,0,28,537,RANGAREDDY,1,1,12,207
0,0,0,0,28,540,WARANGAL,2,5,51,207
0,0,0,0,28,540,WARANGAL,2,5,52,207
0,0,0,0,28,540,WARANGAL,2,4,42,207
0,0,0,0,28,540,WARANGAL,2,1,12,207
3,0,0,0,28,540,WARANGAL,2,1,11,207
0,0,0,0,28,540,WARANGAL,2,3,31,207
0,0,0,0,28,540,WARANGAL,2,2,21,207
0,0,0,0,28,540,WARANGAL,2,4,41,207
0,0,0,0,28,540,WARANGAL,2,3,32,207
0,0,0,0,28,540,WARANGAL,2,4,43,207
0,0,0,0,28,539,NALGONDA,3,4,41,207
44,0,23,23,28,539,NALGONDA,3,2,21,207
5,0,2,2,28,539,NALGONDA,3,3,32,207
18,0,12,12,28,539,NALGONDA,3,3,31,207
0,0,0,0,28,539,NALGONDA,3,5,52,207
0,0,0,0,28,539,NALGONDA,1,4,42,207
21,0,11,11,28,539,NALGONDA,3,1,12,207
0,0,0,0,28,539,NALGONDA,1,5,51,207
0,0,0,0,28,539,NALGONDA,3,5,51,207
0,0,0,0,28,539,NALGONDA,1,4,43,207
0,0,0,0,28,539,NALGONDA,1,5,52,207
0,0,0,0,28,539,NALGONDA,3,4,43,207
0,0,0,0,28,539,NALGONDA,1,2,21,207
0,0,0,0,28,539,NALGONDA,3,4,42,207
0,0,0,0,28,539,NALGONDA,1,3,32,207
0,0,0,0,28,539,NALGONDA,1,1,11,207
0,0,0,0,28,539,NALGONDA,1,4,41,207
0,0,0,0,28,539,NALGONDA,1,3,31,207
15,0,5,5,28,539,NALGONDA,3,1,11,207
4,0,2,2,28,539,NALGONDA,1,1,12,207
0,0,0,0,28,533,NIZAMABAD,3,3,32,207
0,0,0,0,28,533,NIZAMABAD,3,1,11,207
0,0,0,0,28,533,NIZAMABAD,3,5,51,207
0,0,0,0,28,533,NIZAMABAD,3,5,52,207
0,0,0,0,28,533,NIZAMABAD,3,4,43,207
0,0,0,0,28,533,NIZAMABAD,3,4,42,207
3,0,3,3,28,533,NIZAMABAD,3,4,41,207
0,0,0,0,28,533,NIZAMABAD,3,1,12,207
0,0,0,0,28,533,NIZAMABAD,3,3,31,207
0,0,0,0,28,533,NIZAMABAD,3,2,21,207
0,0,0,0,28,535,MEDAK,2,4,43,207
43,4,17,22,28,534,KARIMNAGAR,1,1,12,207
98,4,17,20,28,534,KARIMNAGAR,1,1,11,207
0,0,0,0,28,534,KARIMNAGAR,1,5,52,207
12,20,2,22,28,534,KARIMNAGAR,3,5,51,207
0,0,0,0,28,534,KARIMNAGAR,2,1,11,207
12,1,5,6,28,534,KARIMNAGAR,2,2,21,207
102,19,24,43,28,534,KARIMNAGAR,3,2,21,207
12,0,4,4,28,535,MEDAK,1,1,11,207
79,12,11,23,28,534,KARIMNAGAR,3,1,12,207
17,0,7,7,28,535,MEDAK,3,1,11,207
7,0,12,12,28,535,MEDAK,3,4,43,207
0,0,0,0,28,535,MEDAK,1,4,42,207
0,0,0,0,28,535,MEDAK,1,4,43,207
0,0,0,0,28,535,MEDAK,2,5,52,207
29,11,17,28,28,535,MEDAK,3,4,42,207
25,0,22,22,28,535,MEDAK,3,3,32,207
16,3,3,7,28,535,MEDAK,1,3,31,207
5,0,2,2,28,535,MEDAK,3,5,51,207
16,0,7,7,28,535,MEDAK,2,3,31,207
181,32,85,117,28,535,MEDAK,3,2,21,207
10,0,8,8,28,535,MEDAK,2,1,12,207
105,18,46,64,28,535,MEDAK,3,3,31,207
30,5,15,20,28,535,MEDAK,1,1,12,207
0,0,0,0,28,534,KARIMNAGAR,3,5,52,207
0,0,0,0,28,534,KARIMNAGAR,2,5,52,207
0,0,0,0,28,535,MEDAK,1,5,52,207
3,0,2,2,28,535,MEDAK,2,4,42,207
3,0,1,1,28,535,MEDAK,2,3,32,207
46,10,15,25,28,535,MEDAK,1,2,21,207
96,8,56,63,28,535,MEDAK,3,1,12,207
40,0,30,30,28,535,MEDAK,2,2,21,207
16,4,6,11,28,535,MEDAK,3,4,41,207
0,0,0,0,28,535,MEDAK,1,5,51,207
0,0,0,0,28,534,KARIMNAGAR,1,4,41,207
0,0,0,0,28,534,KARIMNAGAR,3,4,41,207
150,20,10,30,28,534,KARIMNAGAR,3,1,11,207
0,0,0,0,28,535,MEDAK,2,5,51,207
4,1,0,1,28,535,MEDAK,3,5,52,207
6,0,3,3,28,534,KARIMNAGAR,1,3,31,207
0,0,0,0,28,534,KARIMNAGAR,1,5,51,207
0,0,0,0,28,534,KARIMNAGAR,2,4,43,207
0,0,0,0,28,535,MEDAK,2,4,41,207
0,0,0,0,28,534,KARIMNAGAR,1,4,42,207
0,0,0,0,28,534,KARIMNAGAR,2,4,41,207
0,0,0,0,28,534,KARIMNAGAR,2,5,51,207
0,0,0,0,28,534,KARIMNAGAR,1,3,32,207
3,1,0,1,28,534,KARIMNAGAR,2,3,31,207
0,0,0,0,28,534,KARIMNAGAR,1,4,43,207
0,0,0,0,28,534,KARIMNAGAR,2,4,42,207
45,7,12,19,28,534,KARIMNAGAR,3,3,31,207
5,7,3,11,28,534,KARIMNAGAR,3,4,43,207
20,4,0,4,28,534,KARIMNAGAR,3,4,42,207
27,1,12,14,28,534,KARIMNAGAR,1,2,21,207
0,0,0,0,28,534,KARIMNAGAR,2,3,32,207
23,5,11,16,28,534,KARIMNAGAR,3,3,32,207
0,0,0,0,28,535,MEDAK,1,4,41,207
8,0,3,3,28,535,MEDAK,2,1,11,207
7,2,0,2,28,534,KARIMNAGAR,2,1,12,207
0,0,0,0,28,535,MEDAK,1,3,32,207
13,0,10,10,28,532,ADILABAD,2,4,42,207
9,0,6,6,28,532,ADILABAD,1,2,21,207
0,0,0,0,28,532,ADILABAD,3,5,52,207
0,0,0,0,28,532,ADILABAD,1,5,52,207
58,0,25,25,28,532,ADILABAD,1,3,31,207
0,0,0,0,28,532,ADILABAD,2,2,21,207
0,0,0,0,28,532,ADILABAD,2,5,52,207
75,0,69,69,28,532,ADILABAD,3,4,43,207
0,0,0,0,28,532,ADILABAD,1,1,12,207
544,0,263,263,28,532,ADILABAD,3,3,31,207
63,0,74,74,28,532,ADILABAD,3,5,51,207
21,0,20,20,28,532,ADILABAD,1,4,42,207
22,0,16,16,28,532,ADILABAD,1,4,41,207
0,0,0,0,28,532,ADILABAD,1,1,11,207
73,0,33,33,28,532,ADILABAD,3,2,21,207
0,0,0,0,28,532,ADILABAD,2,1,12,207
0,0,0,0,28,532,ADILABAD,1,5,51,207
2,0,3,3,28,532,ADILABAD,2,4,43,207
30,0,11,11,28,532,ADILABAD,3,1,11,207
493,0,292,292,28,532,ADILABAD,3,3,32,207
43,0,22,22,28,532,ADILABAD,1,3,32,207
4,0,6,6,28,532,ADILABAD,2,5,51,207
0,0,0,0,28,532,ADILABAD,2,1,11,207
23,0,6,6,28,532,ADILABAD,2,3,32,207
14,0,8,8,28,532,ADILABAD,2,4,41,207
0,0,0,0,28,532,ADILABAD,3,1,12,207
2,0,2,2,28,532,ADILABAD,1,4,43,207
371,0,306,306,28,532,ADILABAD,3,4,42,207
297,0,198,198,28,532,ADILABAD,3,4,41,207
16,0,6,6,28,532,ADILABAD,2,3,31,207
0,0,0,0,28,535,MEDAK,3,5,52,519
29,46,0,46,28,535,MEDAK,3,2,21,519
0,0,0,0,28,535,MEDAK,3,3,31,519
63,18,0,18,28,535,MEDAK,3,1,11,519
0,0,0,0,28,535,MEDAK,3,5,51,519
7,24,0,24,28,535,MEDAK,3,3,32,519
0,0,0,0,28,535,MEDAK,3,4,42,519
0,0,0,0,28,535,MEDAK,3,4,43,519
0,0,0,0,28,535,MEDAK,3,4,41,519
46,28,0,28,28,535,MEDAK,3,1,12,519
0,0,0,0,28,535,MEDAK,3,4,42,711
0,0,0,0,28,535,MEDAK,3,4,43,711
0,0,0,0,28,535,MEDAK,2,4,42,711
5,0,2,2,28,535,MEDAK,3,3,31,711
11,0,3,3,28,535,MEDAK,3,1,11,711
4,0,3,3,28,535,MEDAK,3,3,32,711
5,1,0,1,28,535,MEDAK,1,3,31,711
0,0,0,0,28,535,MEDAK,3,5,51,711
0,0,0,0,28,535,MEDAK,1,5,51,711
0,0,0,0,28,535,MEDAK,3,2,21,711
0,0,0,0,28,535,MEDAK,1,1,12,711
0,0,0,0,28,535,MEDAK,2,5,51,711
0,0,0,0,28,535,MEDAK,2,5,52,711
0,0,0,0,28,535,MEDAK,1,5,52,711
0,0,0,0,28,535,MEDAK,1,4,41,711
0,0,0,0,28,535,MEDAK,1,4,43,711
0,0,0,0,28,535,MEDAK,2,1,12,711
0,0,0,0,28,535,MEDAK,3,1,12,711
2,0,0,0,28,535,MEDAK,2,3,31,711
0,0,0,0,28,535,MEDAK,3,5,52,711
0,0,0,0,28,535,MEDAK,1,3,32,711
0,0,0,0,28,535,MEDAK,2,2,21,711
0,0,0,0,28,535,MEDAK,1,2,21,711
0,0,0,0,28,535,MEDAK,2,3,32,711
0,0,0,0,28,535,MEDAK,3,4,41,711
0,0,0,0,28,535,MEDAK,2,4,41,711
0,0,0,0,28,535,MEDAK,2,4,43,711
0,0,0,0,28,535,MEDAK,2,1,11,711
0,0,0,0,28,535,MEDAK,1,4,42,711
0,0,0,0,28,535,MEDAK,1,1,11,711
153,11,0,11,28,533,NIZAMABAD,3,3,31,711
102,3,0,3,28,533,NIZAMABAD,1,2,21,711
114,3,0,3,28,533,NIZAMABAD,1,1,12,711
0,0,0,0,28,533,NIZAMABAD,2,4,41,711
0,0,0,0,28,533,NIZAMABAD,1,4,41,711
0,0,0,0,28,533,NIZAMABAD,2,5,51,711
8,0,0,0,28,533,NIZAMABAD,1,3,31,711
0,0,0,0,28,533,NIZAMABAD,1,4,42,711
122,13,0,13,28,533,NIZAMABAD,3,1,11,711
0,0,0,0,28,533,NIZAMABAD,2,4,42,711
11,1,0,1,28,533,NIZAMABAD,2,2,21,711
5,2,0,2,28,533,NIZAMABAD,3,4,42,711
108,9,0,9,28,533,NIZAMABAD,1,1,11,711
169,17,2,20,28,533,NIZAMABAD,3,1,12,711
267,22,0,22,28,533,NIZAMABAD,3,2,21,711
2,0,0,0,28,533,NIZAMABAD,2,3,32,711
0,0,0,0,28,533,NIZAMABAD,1,4,43,711
0,0,0,0,28,533,NIZAMABAD,1,5,51,711
0,0,0,0,28,533,NIZAMABAD,3,5,51,711
0,0,0,0,28,533,NIZAMABAD,1,3,32,711
0,0,0,0,28,533,NIZAMABAD,3,5,52,711
23,2,0,2,28,533,NIZAMABAD,3,4,41,711
1,0,0,0,28,533,NIZAMABAD,2,3,31,711
2,0,0,0,28,533,NIZAMABAD,3,4,43,711
0,0,0,0,28,533,NIZAMABAD,2,5,52,711
0,0,0,0,28,533,NIZAMABAD,2,4,43,711
2,0,0,0,28,533,NIZAMABAD,2,1,12,711
2,0,0,0,28,533,NIZAMABAD,2,1,11,711
57,4,0,4,28,533,NIZAMABAD,3,3,32,711
0,0,0,0,28,533,NIZAMABAD,1,5,52,711
8,3,0,3,28,532,ADILABAD,3,4,42,711
32,11,3,14,28,532,ADILABAD,3,1,11,711
13,48,0,48,28,532,ADILABAD,3,4,41,711
0,0,0,0,28,532,ADILABAD,3,5,51,711
0,0,0,0,28,532,ADILABAD,2,4,43,711
0,0,0,0,28,532,ADILABAD,2,4,41,711
8,6,0,6,28,532,ADILABAD,3,4,43,711
25,42,4,46,28,532,ADILABAD,3,3,32,711
0,0,0,0,28,532,ADILABAD,2,1,11,711
17,12,0,12,28,532,ADILABAD,2,1,12,711
319,306,13,319,28,532,ADILABAD,3,2,21,711
31,32,0,32,28,532,ADILABAD,1,2,21,711
0,0,0,0,28,532,ADILABAD,3,5,52,711
6,0,1,1,28,532,ADILABAD,1,1,11,711
4,8,0,8,28,532,ADILABAD,2,3,32,711
0,0,0,0,28,532,ADILABAD,1,3,32,711
0,0,0,0,28,532,ADILABAD,1,5,51,711
0,0,0,0,28,532,ADILABAD,1,4,42,711
90,123,2,125,28,532,ADILABAD,3,3,31,711
12,20,0,20,28,532,ADILABAD,1,3,31,711
0,0,0,0,28,532,ADILABAD,2,5,51,711
0,0,0,0,28,532,ADILABAD,1,4,41,711
14,12,0,12,28,532,ADILABAD,1,1,12,711
137,99,10,109,28,532,ADILABAD,3,1,12,711
0,0,0,0,28,532,ADILABAD,1,5,52,711
0,0,0,0,28,532,ADILABAD,2,5,52,711
0,0,0,0,28,532,ADILABAD,1,4,43,711
15,22,0,22,28,532,ADILABAD,2,3,31,711
0,0,0,0,28,532,ADILABAD,2,4,42,711
41,41,0,41,28,532,ADILABAD,2,2,21,711
7,0,1,1,28,537,RANGAREDDY,3,1,11,711
0,0,0,0,28,537,RANGAREDDY,1,1,11,711
0,0,0,0,28,537,RANGAREDDY,1,5,52,711
23,0,56,56,28,537,RANGAREDDY,3,3,32,711
0,0,0,0,28,537,RANGAREDDY,1,5,51,711
0,0,0,0,28,537,RANGAREDDY,3,5,51,711
0,0,0,0,28,537,RANGAREDDY,1,4,41,711
21,0,34,34,28,537,RANGAREDDY,3,2,21,711
0,0,0,0,28,537,RANGAREDDY,1,3,32,711
0,0,0,0,28,537,RANGAREDDY,3,1,12,711
0,0,0,0,28,537,RANGAREDDY,1,1,12,711
9,0,8,8,28,537,RANGAREDDY,1,2,21,711
4,0,10,10,28,537,RANGAREDDY,3,4,41,711
13,0,31,31,28,537,RANGAREDDY,1,3,31,711
30,0,58,58,28,537,RANGAREDDY,3,3,31,711
0,0,0,0,28,537,RANGAREDDY,1,4,42,711
30,5,33,39,28,537,RANGAREDDY,3,4,42,711
0,0,0,0,28,537,RANGAREDDY,3,4,43,711
0,0,0,0,28,537,RANGAREDDY,3,5,52,711
0,0,0,0,28,537,RANGAREDDY,1,4,43,711
0,0,0,0,28,538,MAHABUBNAGAR,3,5,51,711
0,0,0,0,28,538,MAHABUBNAGAR,3,4,42,711
0,0,0,0,28,538,MAHABUBNAGAR,3,3,32,711
7,0,3,3,28,538,MAHABUBNAGAR,3,1,12,711
7,1,0,1,28,538,MAHABUBNAGAR,3,3,31,711
0,0,0,0,28,538,MAHABUBNAGAR,3,5,52,711
0,0,0,0,28,538,MAHABUBNAGAR,3,4,41,711
0,0,0,0,28,538,MAHABUBNAGAR,3,1,11,711
8,2,0,2,28,538,MAHABUBNAGAR,3,2,21,711
0,0,0,0,28,538,MAHABUBNAGAR,3,4,43,711
0,0,0,0,28,532,ADILABAD,3,4,41,507
4,3,0,3,28,532,ADILABAD,1,3,31,507
0,0,0,0,28,532,ADILABAD,3,5,52,507
0,0,0,0,28,532,ADILABAD,3,3,32,507
0,0,0,0,28,532,ADILABAD,3,5,51,507
0,0,0,0,28,532,ADILABAD,1,5,51,507
0,0,0,0,28,532,ADILABAD,3,4,43,507
0,0,0,0,28,532,ADILABAD,1,4,43,507
0,0,0,0,28,532,ADILABAD,1,1,12,507
5,0,2,2,28,532,ADILABAD,3,2,21,507
0,0,0,0,28,532,ADILABAD,1,2,21,507
0,0,0,0,28,532,ADILABAD,3,4,42,507
0,0,0,0,28,532,ADILABAD,3,1,11,507
0,0,0,0,28,532,ADILABAD,3,3,31,507
0,0,0,0,28,532,ADILABAD,3,1,12,507
0,0,0,0,28,532,ADILABAD,1,3,32,507
0,0,0,0,28,532,ADILABAD,1,4,41,507
0,0,0,0,28,532,ADILABAD,1,5,52,507
0,0,0,0,28,532,ADILABAD,1,1,11,507
0,0,0,0,28,532,ADILABAD,1,4,42,507
0,0,0,0,28,539,NALGONDA,3,5,52,507
0,0,0,0,28,539,NALGONDA,3,4,41,507
0,0,0,0,28,539,NALGONDA,3,4,43,507
6,0,4,4,28,539,NALGONDA,3,1,12,507
0,0,0,0,28,539,NALGONDA,3,2,21,507
0,0,0,0,28,539,NALGONDA,3,3,31,507
0,0,0,0,28,539,NALGONDA,3,4,42,507
0,0,0,0,28,539,NALGONDA,3,1,11,507
0,0,0,0,28,539,NALGONDA,3,3,32,507
0,0,0,0,28,539,NALGONDA,3,5,51,507
0,0,0,0,28,540,WARANGAL,3,5,52,507
0,0,0,0,28,540,WARANGAL,3,4,41,507
0,0,0,0,28,540,WARANGAL,3,1,11,507
0,0,0,0,28,540,WARANGAL,3,2,21,507
4,8,0,8,28,540,WARANGAL,3,3,31,507
0,0,0,0,28,540,WARANGAL,3,1,12,507
0,0,0,0,28,540,WARANGAL,3,5,51,507
0,0,0,0,28,540,WARANGAL,3,3,32,507
0,0,0,0,28,540,WARANGAL,3,4,42,507
0,0,0,0,28,540,WARANGAL,3,4,43,507
12,6,0,6,28,541,KHAMMAM,3,2,21,725
0,0,0,0,28,541,KHAMMAM,3,5,51,725
0,0,0,0,28,541,KHAMMAM,2,5,51,725
0,0,0,0,28,541,KHAMMAM,2,2,21,725
0,0,0,0,28,541,KHAMMAM,3,3,32,725
0,0,0,0,28,541,KHAMMAM,3,1,11,725
0,0,0,0,28,541,KHAMMAM,2,5,52,725
0,0,0,0,28,541,KHAMMAM,3,4,42,725
0,0,0,0,28,541,KHAMMAM,2,1,11,725
0,0,0,0,28,541,KHAMMAM,3,3,31,725
0,0,0,0,28,541,KHAMMAM,3,4,43,725
0,0,0,0,28,541,KHAMMAM,2,1,12,725
0,0,0,0,28,541,KHAMMAM,3,5,52,725
0,0,0,0,28,541,KHAMMAM,2,4,41,725
0,0,0,0,28,541,KHAMMAM,2,4,43,725
0,0,0,0,28,541,KHAMMAM,3,4,41,725
3,1,0,1,28,541,KHAMMAM,3,1,12,725
8,3,0,3,28,541,KHAMMAM,2,3,32,725
0,0,0,0,28,541,KHAMMAM,2,3,31,725
0,0,0,0,28,541,KHAMMAM,2,4,42,725
0,0,0,0,28,540,WARANGAL,1,4,41,725
0,0,0,0,28,540,WARANGAL,3,5,52,725
0,0,0,0,28,540,WARANGAL,3,4,42,725
0,0,0,0,28,540,WARANGAL,1,4,42,725
0,0,0,0,28,540,WARANGAL,1,5,52,725
0,0,0,0,28,540,WARANGAL,1,3,32,725
5,7,0,7,28,540,WARANGAL,1,2,21,725
0,0,0,0,28,540,WARANGAL,3,3,31,725
0,0,0,0,28,540,WARANGAL,1,1,11,725
15,6,0,6,28,540,WARANGAL,3,1,11,725
0,0,0,0,28,540,WARANGAL,3,4,41,725
0,0,0,0,28,540,WARANGAL,1,3,31,725
6,3,0,3,28,540,WARANGAL,3,2,21,725
0,0,0,0,28,540,WARANGAL,1,4,43,725
13,11,0,11,28,540,WARANGAL,3,1,12,725
0,0,0,0,28,540,WARANGAL,3,4,43,725
0,0,0,0,28,540,WARANGAL,1,5,51,725
0,0,0,0,28,540,WARANGAL,3,5,51,725
0,0,0,0,28,540,WARANGAL,1,1,12,725
0,0,0,0,28,540,WARANGAL,3,3,32,725
6,1,0,1,28,538,MAHABUBNAGAR,3,3,32,725
0,0,0,0,28,538,MAHABUBNAGAR,3,1,12,725
0,0,0,0,28,538,MAHABUBNAGAR,3,3,31,725
0,0,0,0,28,538,MAHABUBNAGAR,3,4,43,725
