district_code,state_code,year,rainfall,rainfall_anom
189,9,2008,666.2601017,-36.56384178
189,9,2009,623.9772639,-40.58968811
189,9,2010,838.473261,-20.16703039
167,9,1981,677.5943863,-26.25454557
167,9,1982,1530.862844,66.61025881
167,9,1983,1291.252019,40.5324024
167,9,1984,791.4548131,-13.86263518
167,9,1985,1064.340105,15.83662188
167,9,1986,768.3012643,-16.38253353
167,9,1987,1121.203344,22.02528795
167,9,1988,723.2147362,-21.28949051
167,9,1989,486.7430391,-47.02570249
167,9,1990,1134.648728,23.4886058
167,9,1991,895.8959953,-2.495860904
167,9,1992,824.6435832,-10.25056138
167,9,1993,1109.751884,20.77897725
167,9,1994,1308.418182,42.40066831
167,9,1995,878.0652677,-4.436454176
167,9,1996,1116.535055,21.51721837
167,9,1997,795.7491403,-13.39526544
167,9,1998,872.0254216,-5.093796093
167,9,1999,1308.597642,42.42019968
167,9,2000,706.4081316,-23.11862416
167,9,2001,825.2542644,-10.18409837
167,9,2002,636.141965,-30.76598738
167,9,2003,934.1062117,1.662718082
167,9,2004,776.1403543,-15.52937231
167,9,2005,1021.484019,11.1724133
167,9,2006,700.5578176,-23.75533851
167,9,2007,507.1930373,-44.80004296
167,9,2008,1150.428469,25.20598156
167,9,2009,813.534129,-11.45965013
167,9,2010,794.3145835,-13.55139431
157,9,1981,1029.448414,25.58164665
157,9,1982,1070.997546,30.65019444
157,9,1983,1207.50408,47.30252498
157,9,1984,712.8593314,-13.03882014
157,9,1985,1440.939296,75.77911347
157,9,1986,736.2726664,-10.18264481
157,9,1987,466.2265831,-43.12536575
157,9,1988,1165.041486,42.12254473
157,9,1989,714.5921545,-12.82743434
157,9,1990,881.6260293,7.548903872
157,9,1991,879.1516415,7.247055137
157,9,1992,678.973817,-17.17248885
157,9,1993,524.3200633,-36.03858529
157,9,1994,696.9267932,-14.98241863
157,9,1995,614.2858312,-25.06372815
157,9,1996,963.7459625,17.56665347
157,9,1997,523.6505452,-36.1202593
157,9,1998,600.8600576,-26.70152828
157,9,1999,873.7173033,6.584124256
157,9,2000,845.932439,3.194669326
157,9,2001,766.6000228,-6.483033148
157,9,2002,586.1355104,-28.49776485
157,9,2003,917.5677031,11.93340194
157,9,2004,886.3797484,8.128806529
157,9,2005,641.584524,-21.73358091
157,9,2006,614.0310951,-25.09480321
157,9,2007,697.1657605,-14.95326719
157,9,2008,1257.432959,53.39331183
157,9,2009,859.9452236,4.904078497
157,9,2010,738.4149742,-9.921306269
144,9,1981,605.754285,11.9472688
144,9,1982,816.6955661,50.93056761
144,9,1983,952.1660933,75.96638806
144,9,1984,601.035382,11.07518533
144,9,1985,804.2804152,48.63616826
144,9,1986,543.8290932,0.503097031
144,9,1987,388.4215813,-28.21720582
144,9,1988,790.6733961,46.12150404
144,9,1989,454.5725654,-15.99208057
144,9,1990,490.8494991,-9.287871046
144,9,1991,377.4236294,-30.24969772
144,9,1992,794.653636,46.85707786
144,9,1993,639.0892813,18.10778946
144,9,1994,606.3472974,12.05686128
144,9,1995,641.6570543,18.58233034
144,9,1996,817.7378946,51.12319658
144,9,1997,273.6827146,-49.42168272
144,9,1998,552.6969767,2.141938645
144,9,1999,608.219506,12.40285742
144,9,2000,363.8410916,-32.75983763
144,9,2001,298.3821948,-44.85706071
144,9,2002,357.216861,-33.98403784
144,9,2003,746.6355335,37.98302519
144,9,2004,368.5184797,-31.89542637
144,9,2005,457.6075276,-15.43120013
144,9,2006,275.4425997,-49.09644469
144,9,2007,327.5958303,-39.45819389
144,9,2008,340.8448136,-37.00969697
144,9,2009,264.2921624,-51.15711688
144,9,2010,673.0410688,24.3822971
187,9,1981,1841.18484,41.11213233
187,9,1982,1642.490701,25.88381141
187,9,1983,1368.6349,4.894948584
187,9,1984,1566.036628,20.02421651
187,9,1985,1605.390031,23.04034093
187,9,1986,1539.053189,17.95615111
187,9,1987,1251.923148,-4.050076294
187,9,1988,1717.93161,31.66575534
187,9,1989,1715.050938,31.44497478
187,9,1990,1389.931852,6.527190062
187,9,1991,1257.086686,-3.65433228
187,9,1992,814.3556261,-37.58613673
187,9,1993,1258.089843,-3.577448337
187,9,1994,1238.257734,-5.097421329
187,9,1995,1448.135028,10.98799927
187,9,1996,1355.134561,3.860255251
187,9,1997,590.4516875,-54.74658772
187,9,1998,1495.673428,14.63143842
187,9,1999,949.7657865,-27.208028
187,9,2000,1497.864947,14.79940088
187,9,2001,1810.78375,38.78213125
187,9,2002,1082.18305,-17.05930093
187,9,2003,1365.785148,4.676537813
187,9,2004,997.6657425,-23.53687843
187,9,2005,1087.590348,-16.64487469
187,9,2006,761.8993754,-41.60648995
187,9,2007,1737.162316,33.13963557
187,9,2008,1008.387654,-22.7151294
187,9,2009,821.6863013,-37.02429895
187,9,2010,927.4296268,-28.91991648
169,9,1981,588.8279993,-35.41555023
169,9,1982,1082.26626,18.70626228
169,9,1983,1089.704778,19.52214158
169,9,1984,945.0288507,3.65364488
169,9,1985,1190.626844,30.59158141
169,9,1986,851.7939429,-6.572644
169,9,1987,908.2515742,-0.380198914
169,9,1988,848.7398287,-6.907628552
169,9,1989,761.0493871,-16.52578348
169,9,1990,967.5636999,6.125335828
169,9,1991,1049.641799,15.12791188
169,9,1992,1043.56574,14.4614712
169,9,1993,839.5178046,-7.919128267
169,9,1994,774.9194524,-15.00447244
169,9,1995,750.0269699,-17.73475579
169,9,1996,1037.723657,13.82069381
169,9,1997,1120.556966,22.90610356
169,9,1998,763.6477744,-16.24078443
169,9,1999,1453.939543,59.4725208
169,9,2000,780.1410526,-14.43175142
169,9,2001,992.4151694,8.851120744
169,9,2002,689.6860609,-24.35313062
169,9,2003,1419.605457,55.70665364
169,9,2004,827.4987928,-9.237410118
169,9,2005,791.5535026,-13.17999911
169,9,2006,629.8310683,-30.91820865
169,9,2007,542.69974,-40.47503832
169,9,2008,1016.34821,11.47616954
169,9,2009,898.6460218,-1.433765176
169,9,2010,695.7195274,-23.69136162
148,9,1981,672.308197,2.40903793
148,9,1982,645.3263158,-1.70096476
148,9,1983,990.9639323,50.94812675
148,9,1984,577.294013,-12.0639541
148,9,1985,761.9576185,16.06484497
148,9,1986,792.3914518,20.70066467
148,9,1987,386.7875999,-41.08275615
148,9,1988,901.2246054,37.2786249
148,9,1989,510.1693375,-22.28868953
148,9,1990,532.6032631,-18.87145208
148,9,1991,523.699337,-20.22773855
148,9,1992,686.1859418,4.52295905
148,9,1993,799.5708485,21.79426298
148,9,1994,490.4521966,-25.29209397
148,9,1995,580.7359661,-11.53966016
148,9,1996,1017.26564,54.95452234
148,9,1997,329.8274715,-49.7591816
148,9,1998,746.612601,13.72742221
148,9,1999,848.713566,29.27990489
148,9,2000,615.1439555,-6.298478956
148,9,2001,617.777888,-5.897266394
148,9,2002,536.9436681,-18.21030188
148,9,2003,1129.532773,72.05556191
148,9,2004,503.0650755,-23.37084298
148,9,2005,522.1157898,-20.46895165
148,9,2006,669.4323116,1.970970003
148,9,2007,406.3947212,-38.09611039
148,9,2008,989.4061894,50.71084427
148,9,2009,427.0191716,-34.95450042
148,9,2010,483.8694797,-26.29480331
145,9,1981,557.0982195,-1.632831239
145,9,1982,567.5107522,0.205715936
145,9,1983,855.6344693,51.07989451
145,9,1984,544.5764606,-3.84380577
145,9,1985,680.7078429,20.19299454
145,9,1986,412.5295885,-27.15940165
145,9,1987,405.9461856,-28.32183708
145,9,1988,671.5184038,18.57040973
145,9,1989,492.314081,-13.07180567
145,9,1990,551.0923362,-2.69329369
145,9,1991,507.1637265,-10.4497948
145,9,1992,624.3459628,10.24114336
145,9,1993,548.8762854,-3.084583115
145,9,1994,620.6837461,9.594503547
145,9,1995,653.2625053,15.34695473
145,9,1996,884.3606028,56.15208524
145,9,1997,358.2286604,-36.74734929
145,9,1998,680.3469803,20.12927682
145,9,1999,663.5053134,17.15553352
145,9,2000,382.989166,-32.37537187
145,9,2001,519.3866691,-8.291582452
145,9,2002,532.7352565,-5.934614319
145,9,2003,746.348224,31.78315623
145,9,2004,417.7523111,-26.23722236
145,9,2005,623.768959,10.13926146
145,9,2006,371.4584993,-34.41134866
145,9,2007,451.4774368,-20.28235657
145,9,2008,601.222353,6.158193626
145,9,2009,424.4437315,-25.05571423
145,9,2010,639.085937,12.84378949
192,9,1981,905.9714301,8.624237561
192,9,1982,833.6537233,-0.046516837
192,9,1983,836.3367072,0.275167783
192,9,1984,974.3862211,16.82703984
192,9,1985,1019.641338,22.25304163
192,9,1986,1054.727045,26.45975054
192,9,1987,950.4572527,13.9580024
192,9,1988,804.2318539,-3.57414257
192,9,1989,980.1236269,17.51494379
192,9,1990,946.9460847,13.53702009
192,9,1991,844.1498864,1.211952996
192,9,1992,735.6318003,-11.79915749
192,9,1993,924.4799656,10.84337548
192,9,1994,1008.601896,20.92943362
192,9,1995,942.4834914,13.00196372
192,9,1996,815.5985725,-2.211294805
192,9,1997,513.4430264,-38.4391655
192,9,1998,374.7811693,-55.06445632
192,9,1999,884.1839257,6.011957552
192,9,2000,858.2933916,2.907732148
192,9,2001,1050.679498,25.97445751
192,9,2002,791.584293,-5.090560881
192,9,2003,984.0691354,17.9880027
192,9,2004,705.8423245,-15.37085852
192,9,2005,784.4642993,-5.944234467
192,9,2006,535.392194,-35.80750238
192,9,2007,926.8575171,11.12843935
192,9,2008,940.5835137,12.77416002
192,9,2009,445.7512252,-46.55528269
192,9,2010,647.9043857,-22.3175063
138,9,1981,753.0120005,-5.697892097
138,9,1982,857.4621683,7.382737414
138,9,1983,1165.687785,45.98281991
138,9,1984,788.1279442,-1.300209844
138,9,1985,962.4219043,20.52718177
138,9,1986,696.4182849,-12.78530461
138,9,1987,274.9084507,-65.57233302
138,9,1988,1241.594333,55.48884037
138,9,1989,746.9190713,-6.460929166
138,9,1990,1057.517657,32.43632783
138,9,1991,852.6617178,6.781561599
138,9,1992,692.0578186,-13.3313798
138,9,1993,731.1130549,-8.440367299
138,9,1994,1028.447364,28.79576189
138,9,1995,1057.789822,32.47041197
138,9,1996,1052.236433,31.77494322
138,9,1997,362.1780824,-54.64327715
138,9,1998,1046.379247,31.04142904
138,9,1999,806.5833863,1.011024357
138,9,2000,794.1136753,-0.550597543
138,9,2001,347.6313306,-56.46501354
138,9,2002,860.8514046,7.807182337
138,9,2003,1329.018506,66.43724997
138,9,2004,760.1576236,-4.803022802
138,9,2005,764.6553705,-4.239755532
138,9,2006,582.5526866,-27.04505869
138,9,2007,564.2842358,-29.33287537
138,9,2008,440.7252597,-44.80656222
138,9,2009,353.8829867,-55.6820986
138,9,2010,983.9179906,23.21920561
199,9,1981,1021.772843,6.219165761
199,9,1982,869.9788628,-9.560691832
199,9,1983,939.7263181,-2.310042571
199,9,1984,1129.877615,17.45727879
199,9,1985,1141.849778,18.70185398
199,9,1986,994.1704881,3.349742144
199,9,1987,1096.29589,13.96626521
199,9,1988,890.7628681,-7.400074908
199,9,1989,888.4884649,-7.636512205
199,9,1990,1161.391275,20.73330503
199,9,1991,1056.345319,9.813173546
199,9,1992,767.7856932,-20.18425978
199,9,1993,971.1588455,0.957549499
199,9,1994,1368.532859,42.26686442
199,9,1995,1027.216001,6.785013288
199,9,1996,1020.493685,6.086189878
199,9,1997,839.862483,-12.69146279
199,9,1998,522.8568359,-45.64602368
199,9,1999,1362.885418,41.67978045
199,9,2000,971.8200129,1.026281655
199,9,2001,1247.218408,29.6555293
199,9,2002,911.3805613,-5.256747079
199,9,2003,1359.203753,41.29705024
199,9,2004,635.3803358,-33.94855847
199,9,2005,728.139983,-24.30565945
199,9,2006,749.868232,-22.04688295
199,9,2007,692.5750046,-28.00284358
199,9,2008,1213.299304,26.12944326
199,9,2009,547.6228265,-43.07145647
199,9,2010,730.4716361,-24.0632707
135,9,1981,789.769689,-13.01629154
135,9,1982,910.0553207,0.231735664
135,9,1983,1281.249494,41.11434509
135,9,1984,810.6257747,-10.71924253
135,9,1985,991.0836118,9.156035178
135,9,1986,881.2833675,-2.937151701
135,9,1987,479.8117737,-47.15445778
135,9,1988,1346.932548,48.34854988
135,9,1989,810.5454894,-10.728085
135,9,1990,1240.856644,36.66555461
135,9,1991,892.5773299,-1.693256493
135,9,1992,884.7771924,-2.552348572
135,9,1993,816.3866176,-10.08475442
135,9,1994,924.9052729,1.867280723
135,9,1995,1104.506229,21.64818324
135,9,1996,1149.031256,26.55208375
135,9,1997,458.6876259,-49.48103063
135,9,1998,1351.333374,48.8332483
135,9,1999,920.3684576,1.367604651
135,9,2000,1056.420694,16.35213526
135,9,2001,710.6401339,-21.73146793
135,9,2002,722.4450037,-20.43130236
135,9,2003,1120.029359,23.3578708
135,9,2004,818.1608587,-9.88934293
135,9,2005,958.7675819,5.596810046
135,9,2006,366.8038923,-59.60092761
135,9,2007,670.6172647,-26.13950945
135,9,2008,803.479203,-11.50635213
135,9,2009,636.1117644,-29.93987863
135,9,2010,1330.275389,46.51396251
133,9,1981,550.8469421,-28.18530282
133,9,1982,608.3223512,-20.69215222
133,9,1983,1353.743111,76.4894096
133,9,1984,804.9784258,4.946179173
133,9,1985,983.0803809,28.16558368
133,9,1986,723.0165173,-5.739311091
133,9,1987,269.5952651,-64.85248289
133,9,1988,1193.978576,55.6606805
133,9,1989,654.6341731,-14.65441431
133,9,1990,1017.659528,32.67371609
133,9,1991,671.6262596,-12.43913189
133,9,1992,673.7618234,-12.1607154
133,9,1993,633.7018284,-17.38339377
133,9,1994,1135.30379,48.01116549
133,9,1995,955.6043181,24.5834904
133,9,1996,743.766392,-3.034120494
133,9,1997,447.9478023,-41.60040963
133,9,1998,1296.457807,69.02104318
133,9,1999,718.9945429,-6.263661595
133,9,2000,776.5238635,1.236517529
133,9,2001,573.3995521,-25.24508707
133,9,2002,794.8434832,3.624872335
133,9,2003,1022.790429,33.34263905
133,9,2004,630.5913255,-17.78891445
133,9,2005,992.0229248,29.33143582
133,9,2006,576.1220289,-24.89015391
133,9,2007,591.0934696,-22.93830594
133,9,2008,489.869182,-36.1350599
133,9,2009,342.4850564,-55.34973741
133,9,2010,784.4174985,2.265621918
151,9,1981,729.0205229,-27.1816593
151,9,1982,986.7029275,-1.443007863
151,9,1983,1766.942002,76.49130674
151,9,1984,1291.345237,28.98624181
151,9,1985,1342.837614,34.12956671
151,9,1986,1434.877171,43.3229538
151,9,1987,494.4494003,-50.61183635
151,9,1988,931.0555837,-7.001352392
151,9,1989,956.9177489,-4.418105559
151,9,1990,1332.1636,33.06339103
151,9,1991,1149.211603,14.78919923
151,9,1992,1103.879253,10.26116966
151,9,1993,1032.583608,3.13979183
151,9,1994,731.8750572,-26.89653365
151,9,1995,1028.976564,2.779501663
151,9,1996,1123.574078,12.22839066
151,9,1997,566.1131428,-43.45369107
151,9,1998,991.6135883,-0.95250566
151,9,1999,595.0710126,-40.56122924
151,9,2000,1078.401751,7.716344981
151,9,2001,829.3755781,-17.1576773
151,9,2002,804.9356789,-19.59886084
151,9,2003,1265.75076,26.42973306
151,9,2004,930.4164122,-7.065196151
151,9,2005,889.2075409,-11.18135137
151,9,2006,532.4255328,-46.8185838
151,9,2007,796.7078128,-20.42070267
151,9,2008,1048.006285,4.680288537
151,9,2009,1010.530287,0.936992036
151,9,2010,1259.52049,25.80742148
173,9,1981,1131.587664,43.43230683
173,9,1982,976.0534802,23.71785826
173,9,1983,942.1068597,19.41501701
173,9,1984,689.3614626,-12.62125954
173,9,1985,944.9777312,19.77890903
173,9,1986,958.9883477,21.55479888
173,9,1987,941.3674266,19.32129153
173,9,1988,925.2334522,17.27625937
173,9,1989,742.1401263,-5.931397388
173,9,1990,966.4135856,22.49597121
173,9,1991,916.3956305,16.15603758
173,9,1992,736.7066237,-6.620110982
173,9,1993,515.1997319,-34.69680842
173,9,1994,767.7302913,-2.687763237
173,9,1995,864.9230963,9.631731466
173,9,1996,836.6213178,6.044391738
173,9,1997,323.6706718,-58.9737211
173,9,1998,802.3977482,1.706446314
173,9,1999,1208.136876,53.13516097
173,9,2000,728.0507452,-7.717270901
173,9,2001,883.8730703,12.03370045
173,9,2002,532.9789631,-32.44323477
173,9,2003,924.3266819,17.16132337
173,9,2004,457.1557833,-42.05406205
173,9,2005,560.9028952,-28.90378827
173,9,2006,659.0375125,-16.4649159
173,9,2007,615.3222351,-22.00596523
173,9,2008,898.2088881,13.8508106
173,9,2009,606.2933474,-23.15040524
173,9,2010,611.8876351,-22.44131162
158,9,1981,1068.809166,58.22617296
158,9,1982,960.8474715,42.24355759
158,9,1983,1024.298758,51.63686605
158,9,1984,761.658915,12.7557463
158,9,1985,1336.818216,97.90214843
158,9,1986,1062.658091,57.31556962
158,9,1987,681.8701004,0.943835281
158,9,1988,899.6596736,33.18533522
158,9,1989,632.4329245,-6.374828707
158,9,1990,942.6525401,39.54998566
158,9,1991,568.6555767,-15.81640721
158,9,1992,758.0115093,12.2157855
158,9,1993,416.4467792,-38.34934974
158,9,1994,604.5700126,-10.49964542
158,9,1995,637.2411193,-5.663025054
158,9,1996,716.6420387,6.091462089
158,9,1997,352.4836163,-47.81843627
158,9,1998,645.9835152,-4.368803522
158,9,1999,777.6323147,15.12044337
158,9,2000,558.8867526,-17.26258086
158,9,2001,548.8963007,-18.74156422
158,9,2002,363.8231669,-46.13973276
158,9,2003,632.8798448,-6.308666756
158,9,2004,445.0487335,-34.11512542
158,9,2005,439.6765316,-34.9104245
158,9,2006,373.8018468,-44.66249213
158,9,2007,457.8495115,-32.22010227
158,9,2008,669.6380271,-0.866997009
158,9,2009,402.9909611,-40.34134483
158,9,2010,521.972323,-22.72738141
136,9,1981,883.6174064,-10.88353634
136,9,1982,1165.257841,17.52106426
136,9,1983,1367.436939,37.91166104
136,9,1984,839.8743166,-15.29520755
136,9,1985,1185.00772,19.51292117
136,9,1986,955.4518547,-3.638735651
136,9,1987,511.6204815,-48.4009621
136,9,1988,1424.580258,43.67480073
136,9,1989,1030.94238,3.97479552
136,9,1990,1357.71654,36.93131872
136,9,1991,743.8237328,-24.9823055
136,9,1992,1074.2082,8.338332099
136,9,1993,930.752397,-6.129777934
136,9,1994,921.7842019,-7.034257441
136,9,1995,1083.226295,9.247844218
136,9,1996,1197.602839,20.78319094
136,9,1997,459.0967403,-53.69819825
136,9,1998,1200.207592,21.04589099
136,9,1999,814.7269441,-17.8314239
136,9,2000,1096.368739,10.57331391
136,9,2001,798.4145891,-19.47659224
136,9,2002,907.635219,-8.461240779
136,9,2003,1403.941872,41.59333434
136,9,2004,883.5305963,-10.8922915
136,9,2005,919.5240875,-7.262199308
136,9,2006,432.9190227,-56.33832916
136,9,2007,794.0817396,-19.91357801
136,9,2008,1329.321111,34.06752247
136,9,2009,773.3612643,-22.00332349
136,9,2010,1259.898532,27.06596875
198,9,1981,1045.734819,22.20631894
198,9,1982,1034.540662,20.89815113
198,9,1983,1022.909699,19.53893731
198,9,1984,1101.143961,28.68152387
198,9,1985,999.5997733,16.81490041
198,9,1986,864.4974966,1.026622516
198,9,1987,901.7098141,5.375316144
198,9,1988,995.9629716,16.38989768
198,9,1989,748.5581918,-12.52223844
198,9,1990,1179.671631,37.85839871
198,9,1991,1052.06264,22.94579874
198,9,1992,798.3484163,-6.703669578
198,9,1993,823.5521309,-3.758321364
198,9,1994,1094.448471,27.89907779
198,9,1995,930.6186496,8.75365099
198,9,1996,889.5213893,3.950956451
198,9,1997,400.3571253,-53.21359711
198,9,1998,198.8364755,-76.76363711
198,9,1999,1151.488578,34.56488002
198,9,2000,767.9023921,-10.26164285
198,9,2001,926.7616445,8.302914925
198,9,2002,775.7332382,-9.346517096
198,9,2003,1125.722648,31.55383037
198,9,2004,493.6827467,-42.307409
198,9,2005,680.5060906,-20.47492074
198,9,2006,626.5132761,-26.7846113
198,9,2007,495.2205514,-42.12769857
198,9,2008,1421.065179,66.06805219
198,9,2009,310.9242081,-63.66487731
198,9,2010,813.7818929,-4.900087703
132,9,1981,557.0242477,-41.27477039
132,9,1982,536.7147071,-43.41593828
132,9,1983,1350.993548,42.43079477
132,9,1984,855.7875492,-9.777140692
132,9,1985,944.331853,-0.442206725
132,9,1986,870.539547,-8.221886209
132,9,1987,504.5483563,-46.80713057
132,9,1988,1447.938877,52.65142115
132,9,1989,774.8253915,-18.312714
132,9,1990,1153.426264,21.60192749
132,9,1991,662.1997259,-30.18646654
132,9,1992,937.0861757,-1.206094581
132,9,1993,818.2204863,-13.73771225
132,9,1994,1046.40919,10.31947035
132,9,1995,1085.624127,14.45377176
132,9,1996,1123.927936,18.49201605
132,9,1997,526.9408753,-44.44636113
132,9,1998,1350.010309,42.32713516
132,9,1999,804.1202519,-15.22425347
132,9,2000,1148.763652,21.11036375
132,9,2001,1006.821705,6.145892319
132,9,2002,1027.255248,8.300133325
132,9,2003,1033.177713,8.924519335
132,9,2004,856.4255241,-9.709881105
132,9,2005,1347.299061,42.04129721
132,9,2006,672.132262,-29.13931201
132,9,2007,890.7287321,-6.093407
132,9,2008,1078.334445,13.68524472
132,9,2009,762.4783425,-19.61442266
132,9,2010,1281.7029,35.12571022
186,9,1981,1300.447171,-0.568888334
186,9,1982,1056.117659,-19.25012004
186,9,1983,1287.228746,-1.579558095
186,9,1984,1712.14397,30.90910736
186,9,1985,1399.622949,7.014009362
186,9,1986,1157.546267,-11.49497283
186,9,1987,1363.926702,4.284703994
186,9,1988,1532.926685,17.20630242
186,9,1989,1963.213491,50.10567462
186,9,1990,1788.602407,36.75505599
186,9,1991,1298.4562,-0.721116295
186,9,1992,1149.422918,-12.11607739
186,9,1993,1365.656132,4.416934755
186,9,1994,1426.837273,9.094794039
186,9,1995,1459.095318,11.5612174
186,9,1996,1507.480911,15.26073968
186,9,1997,480.1969664,-63.28453837
186,9,1998,1401.882651,7.186784345
186,9,1999,838.3671264,-35.89914512
186,9,2000,1623.945495,24.16552513
186,9,2001,1781.44863,36.20808419
186,9,2002,969.0808021,-25.90488593
186,9,2003,1251.512056,-4.310426605
186,9,2004,884.0151568,-32.40893459
186,9,2005,1284.413814,-1.794785513
186,9,2006,875.4527648,-33.06360798
186,9,2007,1267.860409,-3.060445109
186,9,2008,1804.854467,37.99767503
186,9,2009,887.4625868,-32.14534695
186,9,2010,1117.409991,-14.56375918
152,9,1981,680.1599691,-23.64551248
152,9,1982,1011.220251,13.51918306
152,9,1983,1311.338497,47.2103379
152,9,1984,930.4692252,4.454105015
152,9,1985,1215.400054,36.44032654
152,9,1986,847.892035,-4.815977498
152,9,1987,488.7174942,-45.13676854
152,9,1988,1121.104391,25.85473293
152,9,1989,788.2586092,-11.51040215
152,9,1990,946.0582148,6.204118789
152,9,1991,809.4628236,-9.130025483
152,9,1992,830.9974557,-6.712556247
152,9,1993,683.3502448,-23.2873734
152,9,1994,670.8022073,-24.6960111
152,9,1995,806.6617857,-9.44446888
152,9,1996,1369.038743,53.68774458
152,9,1997,466.1150662,-47.67410812
152,9,1998,811.3051527,-8.923206352
152,9,1999,632.1182918,-29.03865206
152,9,2000,920.4483676,3.329167536
152,9,2001,674.0794783,-24.32810596
152,9,2002,713.0807385,-19.94984001
152,9,2003,1397.031752,56.83022869
152,9,2004,890.2096262,-0.065421542
152,9,2005,768.5372655,-13.72431235
152,9,2006,841.2672566,-5.559672488
152,9,2007,886.2216414,-0.513111132
152,9,2008,1125.784496,26.38011958
152,9,2009,975.4492185,9.50354117
152,9,2010,1111.191539,24.74192001
181,9,1981,1656.160772,38.67150565
181,9,1982,1543.020704,29.19820823
181,9,1983,1587.124756,32.89107153
181,9,1984,1596.045555,33.63801626
181,9,1985,1410.435173,18.0967285
181,9,1986,1028.547018,-13.87903512
181,9,1987,951.2733071,-20.34921729
181,9,1988,1329.61135,11.32929298
181,9,1989,1268.344502,6.199376755
181,9,1990,1282.706511,7.401917849
181,9,1991,990.0566085,-17.1018642
181,9,1992,1093.959188,-8.402028208
181,9,1993,1298.735883,8.744068406
181,9,1994,970.3050378,-18.7556771
181,9,1995,960.5164242,-19.57528459
181,9,1996,1131.722779,-5.240056137
181,9,1997,1068.697337,-10.51722074
181,9,1998,1015.156876,-15.00020119
181,9,1999,1181.049609,-1.109886004
181,9,2000,1493.563189,25.05709575
181,9,2001,1058.565898,-11.36553322
181,9,2002,776.4867651,-34.98421732
181,9,2003,1111.573102,-6.927202762
181,9,2004,1049.91775,-12.08964877
181,9,2005,1083.997837,-9.236099126
181,9,2006,915.7325643,-23.32506867
181,9,2007,1240.411632,3.860537943
181,9,2008,1401.233227,17.32624312
181,9,2009,1228.703611,2.880217066
181,9,2010,1105.496038,-7.436039598
184,9,1981,1312.182491,12.41730482
184,9,1982,1352.187606,15.8446232
184,9,1983,1279.012879,9.575597598
184,9,1984,1691.820395,44.94164516
184,9,1985,1277.243829,9.424039605
184,9,1986,1149.641515,-1.50790652
184,9,1987,1116.406968,-4.35517678
184,9,1988,1454.299463,24.5927507
184,9,1989,1329.118614,13.86825637
184,9,1990,1305.471615,11.84237061
184,9,1991,937.8719128,-19.6506329
184,9,1992,1124.290397,-3.679787574
184,9,1993,1313.643919,12.54250823
184,9,1994,1086.525573,-6.915175774
184,9,1995,1280.412073,9.695469373
184,9,1996,1516.815864,29.94865608
184,9,1997,558.4972815,-52.15241816
184,9,1998,1408.405145,20.66089247
184,9,1999,836.2587861,-28.35603318
184,9,2000,1574.646311,34.90310642
184,9,2001,1378.502249,18.0990514
184,9,2002,704.2188913,-39.6681557
184,9,2003,1154.062668,-1.129137454
184,9,2004,986.2954517,-15.50209124
184,9,2005,1162.10769,-0.439904327
184,9,2006,953.7471823,-18.29056673
184,9,2007,1044.861019,-10.48466169
184,9,2008,1236.224133,5.909799998
184,9,2009,750.7079097,-35.68534829
184,9,2010,741.793359,-36.44907571
154,9,1981,1054.836749,8.851136332
154,9,1982,1234.437362,27.38455475
154,9,1983,1352.934578,39.61256696
154,9,1984,891.9242112,-7.960199521
154,9,1985,1387.159081,43.14427557
154,9,1986,795.3509175,-17.92582952
154,9,1987,582.2809186,-39.9130342
154,9,1988,1068.078269,10.21756059
154,9,1989,815.5594538,-15.84046216
154,9,1990,983.2403192,1.462928875
154,9,1991,835.4788224,-13.78493469
154,9,1992,774.5477126,-20.07256218
154,9,1993,798.1673226,-17.63519792
154,9,1994,910.3136574,-6.062548419
154,9,1995,792.8387168,-18.18506954
154,9,1996,905.1283794,-6.597629705
154,9,1997,606.3332106,-37.43102045
154,9,1998,988.6785752,2.024115568
154,9,1999,970.2291513,0.120275229
154,9,2000,1001.312863,3.327878105
154,9,2001,937.9536946,-3.210306631
154,9,2002,788.5598254,-18.62661862
154,9,2003,1411.702928,45.67701408
154,9,2004,1184.496858,22.23107426
154,9,2005,805.4143555,-16.8873592
154,9,2006,828.9790871,-14.45565797
154,9,2007,898.8464662,-7.245875404
154,9,2008,1601.878295,65.30166664
154,9,2009,935.2372134,-3.490626842
154,9,2010,930.0092397,-4.030114002
200,9,1981,900.2807014,-5.476437964
200,9,1982,936.936651,-1.627803956
200,9,1983,1005.751441,5.597297103
200,9,1984,1191.120013,25.05977994
200,9,1985,915.5837086,-3.869722697
200,9,1986,1086.037923,14.02685057
200,9,1987,1197.625743,25.74283886
200,9,1988,856.4647716,-10.07682288
200,9,1989,894.349726,-6.099151439
200,9,1990,1207.505008,26.78009689
200,9,1991,1012.469426,6.302641434
200,9,1992,719.1347696,-24.49557133
200,9,1993,979.8735664,2.880290218
200,9,1994,1300.272659,36.5200911
200,9,1995,948.7424726,-0.388270214
200,9,1996,892.0303344,-6.342672332
200,9,1997,871.0600575,-8.544413705
200,9,1998,825.6297306,-13.31429971
200,9,1999,1292.224421,35.67507898
200,9,2000,1145.800384,20.30151653
200,9,2001,1354.652845,42.22965356
200,9,2002,855.9752902,-10.12821522
200,9,2003,1139.501862,19.64021304
200,9,2004,656.3544632,-31.08709126
200,9,2005,780.1792628,-18.08630038
